PR,PK,Resistivity,Polarization
26.0,1245.0,33.397118951574,0.159252504120417
26.0,1250.0,40.3524378488442,-0.106551370325012
26.0,1255.0,35.0621446247909,-0.0815299295582956
26.0,1260.0,32.2829267739935,0.198305892373411
26.0,1265.0,34.597663208176,-0.158044955641049
26.0,1270.0,31.6703481830083,0.179034266003141
26.0,1275.0,25.4855602571217,0.0606596090135873
26.0,1280.0,23.7214911226097,0.235192934875157
26.0,1285.0,22.7658005777406,0.0300688998879834
26.0,1290.0,23.7062645127301,0.233457626665593
26.0,1295.0,23.1139347272392,0.0957507832973784
26.0,1300.0,19.8908335935071,-0.0683202216827942
26.0,1305.0,19.7186634846657,0.0926767490762042
26.0,1310.0,19.0342525208914,-0.0114178143743877
26.0,1315.0,21.7340249274515,-0.044946857693155
26.0,1320.0,22.4945750444212,-0.00800498937846086
26.0,1325.0,22.9745178684512,-0.0370301611976351
26.0,1330.0,23.3712046899673,-0.0458061603568032
26.0,1335.0,20.8756558347578,-0.00867544348714652
26.0,1340.0,20.1241332810567,-0.166603107470038
26.0,1345.0,20.9622476869154,-0.149704205480961
26.0,1350.0,21.5224454282746,-0.0210481420216245
26.0,1355.0,23.2476889450069,-0.0160901824303171
26.0,1360.0,25.8134514402726,-0.10008210468393
26.0,1365.0,29.1129342542138,-0.0755898439789812
26.0,1370.0,30.683031959441,-0.123708519907987
26.0,1375.0,30.4398988205922,-0.0643900608079066
26.0,1380.0,29.3003798567552,-0.137095296881605
26.0,1385.0,27.7430257298343,-0.326212512879654
26.0,1390.0,29.578904657643,-0.0183975294893864
26.0,1395.0,26.0422241851591,-0.244357722699269
26.0,1400.0,25.3134263268622,-0.0935839921705321
26.0,1405.0,28.3526899662502,-0.137225154813144
26.0,1410.0,28.8008716637624,-0.174785040255451
26.0,1415.0,33.3888272865786,-0.205019107205574
26.0,1420.0,29.8654403543112,-0.444992668958232
26.0,1425.0,21.7627235760266,-0.285099405782627
26.0,1430.0,21.0917398537172,-0.1620685943363
26.0,1435.0,20.099627415591,-0.272578572769066
26.0,1440.0,19.9282207755543,-0.286713648318958
26.0,1445.0,23.4626985032211,-0.400519255984561
26.0,1450.0,27.2854833326525,-0.359029162056984
26.0,1455.0,32.7402149358993,-0.504696788215104
26.0,1460.0,28.7368228623726,-0.486100497213517
28.0,620.0,669.487063550805,1.6987886843362
28.0,625.0,740.197999743868,2.10724016779712
28.0,630.0,635.502359376229,2.84180257794596
28.0,635.0,625.269513298359,2.79732725355587
28.0,640.0,780.52855987313,1.84546405219109
28.0,645.0,843.592955681403,1.2761721827993
28.0,650.0,827.4482525885,1.05564852773465
28.0,655.0,907.177606269983,0.971415533781322
28.0,660.0,785.247152269018,0.936504402776086
28.0,665.0,513.412312217852,0.909201313236668
28.0,670.0,403.176313577138,0.986454629980785
28.0,675.0,180.045576240304,0.870936623003264
28.0,680.0,259.98689776217,0.769263353824295
28.0,685.0,307.04211634383,0.735010680483729
28.0,690.0,365.334148922156,0.668848814911069
28.0,695.0,408.966556846726,0.715505103464067
28.0,700.0,617.723448645258,0.883720834358848
28.0,705.0,967.982092351114,1.21886596535099
28.0,710.0,1006.51030604377,1.54818474621707
28.0,715.0,747.616916083774,1.78987415553975
28.0,720.0,642.675576344837,1.97139412461461
28.0,725.0,667.102343305035,2.0975557937628
28.0,730.0,581.042388156043,1.92974660926044
28.0,735.0,590.100343938562,1.59135046310445
28.0,740.0,712.254168173463,1.08156032569836
28.0,745.0,683.583626151438,0.848534498484847
28.0,750.0,504.862363349355,0.85170572535149
28.0,755.0,639.262353074667,1.50518787974814
28.0,760.0,504.602122582699,1.36236295096655
28.0,765.0,574.784249239713,1.18921110375558
28.0,770.0,808.571069580629,1.22484107994081
28.0,775.0,961.262751836427,1.30422585170302
28.0,780.0,892.657401659783,1.23896225061325
28.0,785.0,815.298545468076,1.08851115120249
28.0,790.0,868.075423506491,1.06481095648016
28.0,795.0,739.527804304354,1.0704008651029
28.0,800.0,782.167648238165,0.958228703671458
28.0,805.0,1080.94183042437,0.992834332951021
28.0,810.0,1076.92447400679,0.989275148888308
28.0,815.0,924.492106043794,0.91478292546461
28.0,820.0,960.207571880365,0.980349034820634
28.0,825.0,834.713747091727,1.2110678249683
28.0,830.0,677.984884625808,1.43394946570704
28.0,835.0,632.074106739978,1.23134804016424
28.0,840.0,491.725454209688,1.0613611438844
28.0,845.0,583.086723206609,1.09825908278623
28.0,850.0,634.348515905783,1.11786663463691
28.0,855.0,623.838249588799,1.16100619128605
28.0,860.0,705.003070700864,1.21298377627302
28.0,865.0,718.949811118476,1.22083309107468
28.0,870.0,697.184794814139,1.23457283894603
28.0,875.0,591.776825081408,1.19316466097769
28.0,880.0,403.943852102765,1.23083323249036
28.0,885.0,287.474282958469,1.24854127319085
28.0,890.0,313.270660854573,1.10015322549267
28.0,895.0,353.878410384339,1.26255156486353
28.0,900.0,427.407587689171,1.28519971100584
28.0,905.0,587.327813283137,1.2775996736997
28.0,910.0,653.912815268134,1.25916447423288
28.0,915.0,836.526559001893,1.22801798137113
28.0,920.0,719.218355463868,1.22328640323326
28.0,925.0,556.270575795969,1.18206181508933
28.0,930.0,307.56538306478,1.23570771015594
28.0,935.0,376.432560577756,1.27015968230539
28.0,940.0,375.060172615516,1.22058227900262
28.0,945.0,446.801230857622,1.23041751825118
28.0,950.0,464.514567488122,1.20561632623654
28.0,955.0,312.960435057285,1.12380820626412
28.0,960.0,176.189697766723,0.643743912254678
28.0,965.0,206.061617287601,1.03775092127989
28.0,970.0,205.683473582628,0.96813734603188
28.0,975.0,260.484487572895,0.791257106649734
28.0,980.0,302.324659363331,0.432516360254391
28.0,985.0,260.568580405743,0.789827245091596
28.0,990.0,188.596485372225,0.588387829857381
28.0,995.0,306.609429344058,0.91961206359957
28.0,1000.0,343.217019544593,0.960355143451044
28.0,1005.0,290.263647909133,0.934760085712018
28.0,1010.0,237.538475748367,0.919849594100581
28.0,1015.0,231.687038853229,0.878863270185002
28.0,1020.0,236.182794779045,0.79765171189144
28.0,1025.0,254.605895189516,0.784954028984662
28.0,1030.0,232.954267734937,0.719535807467639
28.0,1035.0,218.880002340101,0.660687026592272
28.0,1040.0,206.558713695201,0.649270509447765
28.0,1045.0,172.036150904043,0.547823377489411
28.0,1050.0,156.540920188745,0.609865288469051
28.0,1055.0,168.419556054733,0.567988094435282
28.0,1060.0,147.705334532363,0.506210761186485
28.0,1065.0,106.395311636098,0.363101807168885
28.0,1070.0,123.877300012449,0.35566741968692
28.0,1075.0,239.08868073376,0.667085047645232
28.0,1080.0,193.918827527853,0.54724331125727
28.0,1085.0,190.307886365093,0.518162338004402
28.0,1090.0,160.62205764469,0.485416207002829
28.0,1095.0,138.96684278973,0.628197692130422
28.0,1100.0,134.426126093175,0.50021413891958
28.0,1105.0,142.086095084476,0.555933138788689
28.0,1110.0,144.949674812598,0.453435701140151
28.0,1115.0,111.593409265025,0.477037847174597
28.0,1120.0,76.4327185425227,0.375462593797926
28.0,1125.0,73.7754079099965,0.433450324915984
28.0,1130.0,72.3201859863901,0.448309489634174
28.0,1135.0,67.7139870408325,0.363989725579577
28.0,1140.0,65.3179578854998,0.125332264038349
28.0,1145.0,55.2335705394608,0.609377045250293
28.0,1150.0,67.942181632468,0.277040523794728
28.0,1155.0,60.8654273498652,0.193930414910377
28.0,1160.0,61.1935341868899,0.10824354137225
28.0,1165.0,59.6030870572705,0.065764645387399
28.0,1170.0,49.7080749915377,0.19949400829034
28.0,1175.0,47.6015713973566,0.0960372536510639
28.0,1180.0,50.5310480890863,0.178852583593476
28.0,1185.0,59.6065132691198,0.0932866280171906
28.0,1190.0,58.6755584066385,0.0456805100403698
28.0,1195.0,48.8629915057841,-0.00364814046348209
28.0,1200.0,43.6955025280114,0.291653048476603
28.0,1205.0,46.1848976590086,0.202255323726115
28.0,1210.0,43.522958028783,0.0788084789496378
28.0,1215.0,34.9311570020392,-0.135538397391341
28.0,1220.0,38.6008671152797,0.0893860272080456
28.0,1225.0,37.5436333939749,0.0317125862626418
28.0,1230.0,34.7857023203534,-0.0904067690383856
28.0,1235.0,32.5309969077959,0.0334925569690933
28.0,1240.0,20.7946734229381,0.00470966985709296
28.0,1245.0,16.5496448618246,0.0155753770035724
28.0,1250.0,30.7035057182978,0.0445911579750391
28.0,1255.0,32.3403952849272,-0.183266487227549
28.0,1260.0,29.6809993159975,-0.136806272181548
28.0,1265.0,27.5523089756959,-0.0739195750893577
28.0,1270.0,27.3064530451516,-0.0716618439088552
28.0,1275.0,26.5262751283547,-0.0354775252615091
28.0,1280.0,23.4502676776911,-0.0557862934464971
28.0,1285.0,23.3278224944293,-0.0355277615932998
28.0,1290.0,23.6557726788139,-0.234094266005364
28.0,1295.0,21.4353131070175,-0.318511383254595
28.0,1300.0,21.1516489214742,0.532939215132084
28.0,1305.0,20.8297161365581,0.177604899480846
28.0,1310.0,20.4461367902653,-0.116201471702657
28.0,1315.0,20.4280142699049,-0.0362501683026309
28.0,1320.0,21.6380635499563,-0.0881280390523026
28.0,1325.0,24.5291834965595,-0.0291446970812193
28.0,1330.0,22.0011205354782,-0.0569188202052643
28.0,1335.0,21.7967615183698,-0.227310402259068
28.0,1340.0,22.1327026501265,0.0218558192212045
28.0,1345.0,23.9994200114285,-0.231038577526531
28.0,1350.0,24.9290315837078,-0.109452643913412
28.0,1355.0,25.2471781350594,-0.393539953857001
28.0,1360.0,25.9168130656266,-0.195471497170576
28.0,1365.0,27.751499760228,-0.314731021208375
28.0,1370.0,30.7478115001031,-0.348837736388643
28.0,1375.0,30.4871229561838,-0.319079655194434
28.0,1380.0,31.8886621055493,-0.122929418939719
28.0,1385.0,37.2964111461295,-0.298438375474472
28.0,1390.0,36.323909915147,-0.221194587398387
28.0,1395.0,30.8603800851972,-0.239634632445243
28.0,1400.0,34.5884469748326,-0.172988356237681
28.0,1405.0,41.343632819696,-0.0552416201554675
28.0,1410.0,32.6704371571428,-0.402953943854096
28.0,1415.0,29.1471079169241,-0.451972099946145
28.0,1420.0,19.7054112434856,-0.662673198943859
28.0,1425.0,19.8822425977985,-0.460219011617428
28.0,1430.0,19.2168073053229,-0.620134496725569
28.0,1435.0,20.101789589635,-0.431658429336671
28.0,1440.0,21.6704770416453,-0.444290510805324
28.0,1445.0,22.8372900361355,-0.458933958163117
28.0,1450.0,23.435212224452,-0.381436362306623
28.0,1455.0,24.6886148358792,-0.354534392333419
28.0,1460.0,27.1929926918734,-0.313491908564188
28.0,1465.0,27.4211805437239,-0.36347139244067
28.0,1470.0,25.8242450681463,-0.400072779841655
28.0,1475.0,30.8037449217075,-0.315993851544698
30.0,620.0,166.742470501162,0.793032354130381
30.0,625.0,254.39547836711,0.837824237150212
30.0,630.0,824.603152796345,1.64355168158161
30.0,635.0,1231.35317818463,1.8230079410287
30.0,640.0,951.688231024935,1.93295993949568
30.0,645.0,896.99984949616,1.65547266254888
30.0,650.0,913.900474818625,1.47601860435017
30.0,655.0,876.586844878644,1.18641391770868
30.0,660.0,852.462458567736,1.1553214136243
30.0,665.0,783.530117872317,1.09704167807151
30.0,670.0,678.865720601124,1.0678981598182
30.0,675.0,210.828041832329,0.678443786789143
30.0,680.0,185.503208238019,0.637507910034968
30.0,685.0,245.269973974109,0.678250706140592
30.0,690.0,410.284837185923,0.802710710869356
30.0,695.0,550.395595140659,0.945643047124015
30.0,700.0,600.067217045072,1.05819446094358
30.0,705.0,707.817678574369,1.10478215982423
30.0,710.0,811.307368349514,1.16190493306446
30.0,715.0,866.249532195778,1.34619337515688
30.0,720.0,812.302668635012,1.41340077542968
30.0,725.0,694.079479116255,1.43701087152841
30.0,730.0,694.092851543149,1.4249621830282
30.0,735.0,696.544934502948,1.25946667446146
30.0,740.0,618.212391462557,1.10971400065884
30.0,745.0,564.190567954918,0.980526323067079
30.0,750.0,465.916478117361,0.931442128701388
30.0,755.0,560.104658191665,1.38098623623228
30.0,760.0,485.280113971648,1.33728864018092
30.0,765.0,551.508483147262,1.25469933450405
30.0,770.0,780.173816686657,1.22255231011666
30.0,775.0,957.085789359812,1.22530971384068
30.0,780.0,962.85693384695,1.21064479357395
30.0,785.0,821.233017199972,1.11965242320412
30.0,790.0,790.501730807857,1.07279424869031
30.0,795.0,908.404867554267,1.15012154426675
30.0,800.0,941.979908619216,1.14993163427299
30.0,805.0,1051.08733508459,1.12363177784742
30.0,810.0,1194.59871668927,1.13404788177674
30.0,815.0,960.940692166656,1.10084806320996
30.0,820.0,675.736396000628,1.1244576821814
30.0,825.0,559.027809735768,1.15740748736109
30.0,830.0,530.771340820549,1.19418588736542
30.0,835.0,532.181397288396,1.13360232471117
30.0,840.0,551.584780948702,1.1270686521752
30.0,845.0,670.392302477178,1.09632869568161
30.0,850.0,618.096072591478,1.0874357833561
30.0,855.0,577.848316002068,1.08664463672822
30.0,860.0,816.777041377211,1.18336317769558
30.0,865.0,868.964350575352,1.190941971364
30.0,870.0,764.487842921489,1.21733068586898
30.0,875.0,616.138450336285,1.24108435815726
30.0,880.0,443.02603727041,1.31289418283149
30.0,885.0,341.404099328706,1.31071721504796
30.0,890.0,286.720110307738,1.26303782228075
30.0,895.0,362.419746424981,1.40799049424598
30.0,900.0,532.769959058709,1.34111448693242
30.0,905.0,553.777020533944,1.25396187230929
30.0,910.0,527.444231704226,1.21113391859472
30.0,915.0,551.905808224143,1.0694856871164
30.0,920.0,581.057109502454,1.2535355388208
30.0,925.0,712.421675678221,1.32692571524718
30.0,930.0,622.637576535259,1.18676661440863
30.0,935.0,577.636005985031,1.47829913203914
30.0,940.0,629.955835128988,1.43392178960368
30.0,945.0,497.309208786742,0.738193080871966
30.0,950.0,459.599968976981,1.25907660572199
30.0,955.0,326.254428491227,1.13844971571784
30.0,960.0,250.274785540283,1.01752148881427
30.0,965.0,207.110089448919,1.01240011005733
30.0,970.0,234.805742438013,0.962949979880546
30.0,975.0,384.043158644038,1.03423937962358
30.0,980.0,409.86338843641,0.973002289678067
30.0,985.0,274.547921786475,0.849689252510535
30.0,990.0,193.895363875882,0.549353116731366
30.0,995.0,335.961525675811,0.951488024200118
30.0,1000.0,303.407147504899,0.864126518806062
30.0,1005.0,272.054533204159,0.918780807469786
30.0,1010.0,286.827700411723,0.954340924990899
30.0,1015.0,294.852009025479,0.856132156817985
30.0,1020.0,252.815086283234,0.867577432077792
30.0,1025.0,238.951438449994,0.805039107381742
30.0,1030.0,250.618087778199,0.811663730521377
30.0,1035.0,269.86474730603,0.679821799296171
30.0,1040.0,218.227607011527,0.726746494714592
30.0,1045.0,187.964152534848,0.593651449463067
30.0,1050.0,201.477500871393,0.643972043032192
30.0,1055.0,176.952516947242,0.50500072948471
30.0,1060.0,173.07233093299,0.487081941689922
30.0,1065.0,138.351045857714,0.392489448471852
30.0,1070.0,101.999659480427,0.312553469260846
30.0,1075.0,182.47925220413,0.665155120722928
30.0,1080.0,183.743833491655,0.703652772120739
30.0,1085.0,150.367898006045,0.751614959753841
30.0,1090.0,153.711728222184,0.782188803844598
30.0,1095.0,134.008529265358,0.660816920635487
30.0,1100.0,115.446486985051,0.791107766029898
30.0,1105.0,126.828469730268,0.674026128466074
30.0,1110.0,132.785756336665,0.465845729149455
30.0,1115.0,114.553096157831,0.320078015968039
30.0,1120.0,84.2035581154529,0.546565882484429
30.0,1125.0,64.2357240145349,0.396556882286403
30.0,1130.0,56.9873192416752,0.521799971175108
30.0,1135.0,41.3043178253377,0.306439885244366
30.0,1140.0,32.9582299420928,0.134274655585483
30.0,1145.0,41.5104920504127,-0.0795855235652994
30.0,1150.0,48.5344418850177,-0.0752962777992663
30.0,1155.0,54.8161815179228,0.18444693041229
30.0,1160.0,54.9546770473857,0.179420138154581
30.0,1165.0,58.3698411719206,0.16364973454638
30.0,1170.0,54.828619381148,0.260798689923971
30.0,1175.0,59.1886668591953,0.0349825543851242
30.0,1180.0,59.2796937648558,0.0461957214813197
30.0,1185.0,53.5878327427365,0.231612501764375
30.0,1190.0,48.0657961906035,0.0764124468073237
30.0,1195.0,46.3061772184146,0.179935853280799
30.0,1200.0,43.6335505205784,0.201718047913109
30.0,1205.0,32.1685578879184,0.235159206576434
30.0,1210.0,17.9961011648129,0.573567869987437
30.0,1215.0,19.0544794231385,0.495939395803662
30.0,1220.0,30.4127996785726,-1.16478115019076
30.0,1225.0,25.8981972732548,-1.18918272987716
30.0,1230.0,21.6132097654829,-1.82539968746696
30.0,1235.0,23.2986213180885,-0.793935501234128
30.0,1240.0,18.9740864501232,-1.17771955019975
30.0,1245.0,20.9985231063187,-0.640376064469183
30.0,1250.0,31.3734507136732,-0.305179573657408
30.0,1255.0,26.2060467979574,-0.236051874004558
30.0,1260.0,26.8453956749981,0.0479538167007922
30.0,1265.0,26.9107711995508,-0.113875631685215
30.0,1270.0,24.4501053996224,-0.225461547450164
30.0,1275.0,22.2794088648106,-0.0527955559448927
30.0,1280.0,21.0018151812604,0.0261850348106124
30.0,1285.0,22.0851783282061,-0.0731738870166594
30.0,1290.0,23.385044047753,-0.0315495045736591
30.0,1295.0,22.65508345264,-0.0798086747093617
30.0,1300.0,24.1551980541817,-0.0191417837969705
30.0,1305.0,26.8424590197563,-0.00356169224601254
30.0,1310.0,23.9554232881791,-0.330286422166127
30.0,1315.0,22.2021096634098,-0.185269020274285
30.0,1320.0,22.7693064039136,0.455282428706573
30.0,1325.0,21.7913589903235,-0.0524739550732239
30.0,1330.0,19.8456830474361,-1.5496942305494
30.0,1335.0,20.5828347564936,-2.71328787516002
30.0,1340.0,20.9566913570853,-2.91304081138145
30.0,1345.0,23.155346231608,-2.16526258695054
30.0,1350.0,23.5671351821048,-3.04624957369294
30.0,1355.0,23.4751474092937,-3.19883103642267
30.0,1360.0,26.7060343362747,-3.92233088356141
30.0,1365.0,29.7027475751756,-2.98765525562479
30.0,1370.0,29.7286504016422,-2.46493179903424
30.0,1375.0,31.6749179558633,-2.09721978649545
30.0,1380.0,36.536483866446,-0.914723265964636
30.0,1385.0,34.8866784335363,-0.032424544777493
30.0,1390.0,34.0615172290112,0.00106102321535149
30.0,1395.0,32.0183976130585,-0.224608766601136
30.0,1400.0,35.445617596009,0.011626148737209
30.0,1405.0,40.0310375300209,-0.0125223890595341
30.0,1410.0,23.2034015676296,-0.384927113931823
30.0,1415.0,20.0222845285869,-0.286405903049942
30.0,1420.0,20.9014427835034,-0.545971916662123
30.0,1425.0,22.0017853425752,-0.520485067921149
30.0,1430.0,23.8005791175788,-0.279109462029782
30.0,1435.0,25.3393562377226,-0.666824534446277
30.0,1440.0,22.4314267634066,-0.32808410976414
30.0,1445.0,20.2658804517159,-0.348592967838068
30.0,1450.0,21.3015614842873,-0.355119678216576
30.0,1455.0,26.9069658068495,-0.427672196089456
30.0,1460.0,31.3856851581215,-0.414965762808533
30.0,1465.0,32.0914358189955,-0.25389298090921
30.0,1470.0,28.4591407784251,-0.266157282317894
30.0,1475.0,23.7154415481815,-0.269183832298493
30.0,1480.0,20.9690954737566,-0.162990551347064
30.0,1485.0,21.2538403412759,0.201276100293232
30.0,1490.0,37.6825020129221,0.0155304138916229
32.0,620.0,366.943853355311,1.01781271157359
32.0,625.0,670.96821036947,1.17699628135357
32.0,630.0,816.332782994229,1.42289079769436
32.0,635.0,837.815962417947,1.57260549213987
32.0,640.0,732.040801829172,1.42742069444917
32.0,645.0,648.050486733499,1.40595879521802
32.0,650.0,513.876709704409,1.36774363580681
32.0,655.0,472.788652585477,1.29285845887974
32.0,660.0,547.682397707416,1.28184345263102
32.0,665.0,616.424404325216,1.21582476538321
32.0,670.0,724.44353217226,1.08670922190181
32.0,675.0,386.852496161912,0.918105610687304
32.0,680.0,394.221636124312,0.733814607388225
32.0,685.0,510.369583292774,0.700588706439963
32.0,690.0,748.707253952567,0.78933746093058
32.0,695.0,970.381188854561,0.890203731919344
32.0,700.0,769.924643241453,1.01946849546321
32.0,705.0,482.100994878742,1.33628746548868
32.0,710.0,513.876709704409,1.31485600433265
32.0,715.0,633.209988887467,1.10628173990289
32.0,720.0,746.918936582786,1.03169016944489
32.0,725.0,759.045387605535,1.09753824869782
32.0,730.0,990.235470754959,1.18368729979145
32.0,735.0,1080.76455630138,1.20629715687889
32.0,740.0,767.080488576313,1.06234157340898
32.0,745.0,500.105772279597,0.936460201551399
32.0,750.0,373.063254843085,0.912793631654385
32.0,755.0,403.355227231512,1.09800769660878
32.0,760.0,436.767685159462,1.10391496749003
32.0,765.0,463.560018166786,1.1337417849618
32.0,770.0,690.549932498622,1.14178857796838
32.0,775.0,988.629351577944,1.18934279076374
32.0,780.0,1001.72025460334,1.19150896050246
32.0,785.0,765.737200351583,1.15301488973139
32.0,790.0,607.525836545425,1.02429798659446
32.0,795.0,752.564849707935,0.989844773844247
32.0,800.0,909.268478069655,1.13474887997516
32.0,805.0,948.705166443538,1.22229786725422
32.0,810.0,1009.02035526742,1.23884361142029
32.0,815.0,949.808763298153,1.27409559237128
32.0,820.0,657.918838681225,1.1952013501114
32.0,825.0,452.470334820892,1.07015758133596
32.0,830.0,500.323088846201,1.10362009479779
32.0,835.0,784.952598393247,0.990240784743965
32.0,840.0,768.182001552188,0.997959671493623
32.0,845.0,638.642203579583,0.97676235124694
32.0,850.0,621.061489728534,0.990749149628341
32.0,855.0,657.14834309701,1.09606425494729
32.0,860.0,640.117424324465,1.0803055281124
32.0,865.0,672.989907030243,1.13392077340739
32.0,870.0,670.704585197948,1.16077764047647
32.0,875.0,653.302298791187,1.25297153448181
32.0,880.0,528.441423942729,1.28794330779981
32.0,885.0,452.818502272024,1.22650664028665
32.0,890.0,487.568155067384,1.24565816888195
32.0,895.0,547.547547246081,1.27625442561289
32.0,900.0,558.430308494629,1.28904651227875
32.0,905.0,548.601972130915,1.39474658223128
32.0,910.0,587.146887049677,1.45892582871458
32.0,915.0,625.644673926101,1.25370219958198
32.0,920.0,465.749466137333,1.34844021439306
32.0,925.0,465.779634574191,1.35913242797448
32.0,930.0,575.062282921268,1.36142703197102
32.0,935.0,705.935226641571,1.51702029251181
32.0,940.0,578.468126572294,1.35636512602713
32.0,945.0,290.378642196854,1.08084739047354
32.0,950.0,570.496942643529,1.4204150032984
32.0,955.0,500.391992251191,1.14919054881355
32.0,960.0,431.635468720162,1.18175785274111
32.0,965.0,274.112219752073,0.973848232844076
32.0,970.0,240.257377405137,0.976622257955993
32.0,975.0,249.657283270093,1.15226370301681
32.0,980.0,212.236210037373,1.02940495217528
32.0,985.0,221.704452836348,0.864773407834113
32.0,990.0,317.224140090289,0.743501831474367
32.0,995.0,437.9817023162,1.03855057548987
32.0,1000.0,337.775159186242,0.941734708183533
32.0,1005.0,243.998744355429,0.91486320118162
32.0,1010.0,207.860441759931,0.796390166266006
32.0,1015.0,193.249905874004,0.8274330207508
32.0,1020.0,228.865533287394,0.890332844935834
32.0,1025.0,291.184186447735,0.837426481078702
32.0,1030.0,304.043396031123,0.665106353657936
32.0,1035.0,248.4192981974,0.602700463716024
32.0,1040.0,207.759271116325,0.718401259190748
32.0,1045.0,186.017531570072,0.656213640711345
32.0,1050.0,186.643697619969,0.58732483811095
32.0,1055.0,200.566413609076,0.514582721431318
32.0,1060.0,177.575245595066,0.39436478719196
32.0,1065.0,151.65278715377,0.495129142935829
32.0,1070.0,138.742439494409,0.506129808311295
32.0,1075.0,220.13784948776,0.657380901255102
32.0,1080.0,196.89777130284,0.732989877464244
32.0,1085.0,158.426386332211,0.802030252246435
32.0,1090.0,118.743377924006,0.760392111067358
32.0,1095.0,112.02102886047,0.644113469175097
32.0,1100.0,134.431814402506,0.50671568849979
32.0,1105.0,108.715875969359,0.462063510114385
32.0,1110.0,95.0414754361727,0.389073952253184
32.0,1115.0,96.0450728504631,0.332081363094523
32.0,1120.0,100.517010867703,0.334270851033349
32.0,1125.0,88.7427419717613,0.4044823878184
32.0,1130.0,68.1956083266276,0.36998694819871
32.0,1135.0,57.4951723843191,0.176341963993242
32.0,1140.0,49.4556582409617,-0.0823783091818895
32.0,1145.0,44.3972775594151,-0.105159430623246
32.0,1150.0,42.4728022308423,-0.120201746226509
32.0,1155.0,50.6374403738331,0.177657392030042
32.0,1160.0,47.7408100783925,0.269924549333515
32.0,1165.0,50.6291851521514,0.326103404991601
32.0,1170.0,57.0013685541531,0.249253774249493
32.0,1175.0,50.6777386365288,0.733574473913684
32.0,1180.0,57.5761688869888,-0.122708024967679
32.0,1185.0,57.534979434849,0.0682758583795172
32.0,1190.0,46.9777573924804,-0.0226850950059264
32.0,1195.0,43.9897062794242,0.0907503335668341
32.0,1200.0,41.8296680646084,-0.122610046807552
32.0,1205.0,40.4293740674861,0.279905902961494
32.0,1210.0,43.0672626406961,0.0275605811556307
32.0,1215.0,41.2839861370068,0.230465527562734
32.0,1220.0,35.486068679899,0.0357308323208292
32.0,1225.0,29.8204781034071,-0.0519934825998623
32.0,1230.0,25.9898012567923,-0.0394548087586684
32.0,1235.0,23.5018335431526,0.0317427879437612
32.0,1240.0,20.4214923371524,-0.0894155988682677
32.0,1245.0,18.3042401978156,0.222939485550191
32.0,1250.0,28.2521924715684,-0.0201569770473009
32.0,1255.0,27.398123400289,0.164083200506091
32.0,1260.0,27.163054221714,0.852916174527161
32.0,1265.0,26.8480062785244,0.462271874686458
32.0,1270.0,25.356938297809,-0.137224680671272
32.0,1275.0,23.0555209937779,-0.239087616734035
32.0,1280.0,19.9940852862336,-0.230400830185944
32.0,1285.0,21.04397788489,-0.092763961837209
32.0,1290.0,23.8979357503651,0.0487221608864577
32.0,1295.0,26.5234377681011,-0.0520109030210433
32.0,1300.0,27.9459152779114,-0.19039028400953
32.0,1305.0,27.0233389880302,0.0832527405443086
32.0,1310.0,26.0901693679869,0.0152824556764912
32.0,1315.0,22.6898539991971,-0.237368981704338
32.0,1320.0,19.9202867387244,-0.172614181951856
32.0,1325.0,21.5813197622358,0.0488685337681944
32.0,1330.0,22.8300303902387,-0.331928088715831
32.0,1335.0,26.3905516317301,-1.56672056073075
32.0,1340.0,24.8260273026036,-1.5691707071834
32.0,1345.0,23.21105234613,-2.70328375878342
32.0,1350.0,25.1353738237577,-2.21815216095799
32.0,1355.0,25.5786698697194,-3.13632819306213
32.0,1360.0,26.5901691844309,-2.39033055482705
32.0,1365.0,30.7743635079982,-2.40284590661662
32.0,1370.0,30.1366549988097,-1.31744458148911
32.0,1375.0,29.5593992698962,-2.12845031675443
32.0,1380.0,32.4515053445455,-1.68873478529567
32.0,1385.0,34.619016779338,-0.890187638010102
32.0,1390.0,32.4722212953798,-0.307278680991999
32.0,1395.0,33.8969888510287,-0.143164795840364
32.0,1400.0,46.9958012776282,0.0756963228985436
32.0,1405.0,42.1968591281881,-0.202730481394785
32.0,1410.0,22.6545765353828,-0.464426227062914
32.0,1415.0,21.54716864623,-0.142783782015224
32.0,1420.0,22.0170503399009,-0.45164015402923
32.0,1425.0,24.496349916233,-0.526293285374324
32.0,1430.0,25.548576507568,-0.589522621966123
32.0,1435.0,22.3024309628642,-0.49158302578235
32.0,1440.0,23.8137928741068,-0.43181264793051
32.0,1445.0,28.7947606648951,-0.166278423055663
32.0,1450.0,30.4359500294643,-0.315450368381237
32.0,1455.0,31.5964545564639,-0.417925904015849
32.0,1460.0,30.2157003930438,-0.482513193768434
32.0,1465.0,23.9437286992875,-0.153951565911428
32.0,1470.0,27.3456502587639,-0.290920878673109
32.0,1475.0,34.8694266581818,-0.259965567154319
32.0,1480.0,36.7143305700987,-0.13410284189002
32.0,1485.0,40.1147060379173,0.00768271998672466
32.0,1490.0,39.6563739108963,-0.0163542670764856
32.0,1495.0,31.7060524351833,0.0142280525819285
32.0,1500.0,28.5211819674054,0.0242866229561879
32.0,1505.0,35.9248022399707,0.0292171366884767
34.0,620.0,485.008121271727,1.36921662434793
34.0,625.0,614.447994828552,1.29018567873088
