PR,PK,Longitude,Latitude
12.0,1135.0,20515426.7,5524146.3
12.0,1140.0,20515456.8,5524108.3
12.0,1145.0,20515488.3,5524068.0
12.0,1150.0,20515518.1,5524029.5
12.0,1155.0,20515549.5,5523989.3
12.0,1160.0,20515581.6,5523952.3
12.0,1165.0,20515611.8,5523911.3
12.0,1170.0,20515641.5,5523872.1
12.0,1175.0,20515673.4,5523832.1
12.0,1180.0,20515703.2,5523792.8
12.0,1185.0,20515734.6,5523752.4
12.0,1190.0,20515765.2,5523714.9
12.0,1195.0,20515795.8,5523674.0
12.0,1200.0,20515825.9,5523635.0
12.0,1205.0,20515857.0,5523595.5
12.0,1210.0,20515887.7,5523556.6
12.0,1215.0,20515919.1,5523516.9
12.0,1220.0,20515949.3,5523477.3
12.0,1225.0,20515980.7,5523438.1
12.0,1230.0,20516011.1,5523397.9
12.0,1235.0,20516042.7,5523358.9
12.0,1240.0,20516073.5,5523321.4
12.0,1245.0,20516103.5,5523280.3
12.0,1250.0,20516134.5,5523242.7
12.0,1255.0,20516164.1,5523201.8
12.0,1260.0,20516194.8,5523163.5
12.0,1265.0,20516226.5,5523123.5
12.0,1270.0,20516256.4,5523084.0
12.0,1275.0,20516289.5,5523045.3
12.0,1280.0,20516319.8,5523005.1
12.0,1285.0,20516349.4,5522964.5
12.0,1290.0,20516380.9,5522926.0
12.0,1295.0,20516410.3,5522886.3
12.0,1300.0,20516441.2,5522846.3
12.0,1305.0,20516473.1,5522807.8
12.0,1310.0,20516503.6,5522768.2
12.0,1315.0,20516534.6,5522728.8
12.0,1320.0,20516566.7,5522689.6
12.0,1325.0,20516595.1,5522650.5
12.0,1330.0,20516627.0,5522612.0
12.0,1335.0,20516655.0,5522570.5
12.0,1340.0,20516687.2,5522532.4
12.0,1345.0,20516718.1,5522492.2
12.0,1350.0,20516747.7,5522452.4
12.0,1355.0,20516779.3,5522414.0
14.0,955.0,20514480.5,5525688.8
14.0,960.0,20514509.1,5525651.4
14.0,965.0,20514537.0,5525603.8
14.0,970.0,20514566.4,5525571.0
14.0,975.0,20514599.6,5525531.9
14.0,980.0,20514629.7,5525492.4
14.0,985.0,20514660.0,5525452.7
14.0,990.0,20514686.1,5525410.5
14.0,995.0,20514720.3,5525372.3
14.0,1000.0,20514752.5,5525334.6
14.0,1005.0,20514780.5,5525293.6
14.0,1010.0,20514813.1,5525255.7
14.0,1015.0,20514843.6,5525215.8
14.0,1020.0,20514874.9,5525175.9
14.0,1025.0,20514907.0,5525136.9
14.0,1030.0,20514938.1,5525097.0
14.0,1035.0,20514969.2,5525058.9
14.0,1040.0,20514999.2,5525016.6
14.0,1045.0,20515029.4,5524979.2
14.0,1050.0,20515061.7,5524938.7
14.0,1055.0,20515087.6,5524898.7
14.0,1060.0,20515121.7,5524863.4
14.0,1065.0,20515152.8,5524821.8
14.0,1070.0,20515183.6,5524783.1
14.0,1075.0,20515213.6,5524742.4
14.0,1080.0,20515243.8,5524703.3
14.0,1085.0,20515275.1,5524664.7
14.0,1090.0,20515305.8,5524624.9
14.0,1095.0,20515338.7,5524585.8
14.0,1100.0,20515368.7,5524546.5
14.0,1105.0,20515399.7,5524505.4
14.0,1110.0,20515430.1,5524466.6
14.0,1115.0,20515461.2,5524426.7
14.0,1120.0,20515494.2,5524381.7
14.0,1125.0,20515522.0,5524347.6
14.0,1130.0,20515553.1,5524307.5
14.0,1135.0,20515582.9,5524270.6
14.0,1140.0,20515614.5,5524231.1
14.0,1145.0,20515644.5,5524191.8
14.0,1150.0,20515676.8,5524152.0
14.0,1155.0,20515705.9,5524113.3
14.0,1160.0,20515736.6,5524073.2
14.0,1165.0,20515768.0,5524033.9
14.0,1170.0,20515799.2,5523994.7
14.0,1175.0,20515829.5,5523955.8
14.0,1180.0,20515859.9,5523916.3
14.0,1185.0,20515890.8,5523876.1
14.0,1190.0,20515921.2,5523838.9
14.0,1195.0,20515952.1,5523797.5
14.0,1200.0,20515982.4,5523759.7
14.0,1205.0,20516014.8,5523719.5
14.0,1210.0,20516044.9,5523680.1
14.0,1215.0,20516074.9,5523640.2
14.0,1220.0,20516105.7,5523601.3
14.0,1225.0,20516136.5,5523560.8
14.0,1230.0,20516168.8,5523521.3
14.0,1235.0,20516199.0,5523482.0
14.0,1240.0,20516232.1,5523444.9
14.0,1245.0,20516262.3,5523403.8
14.0,1250.0,20516291.5,5523364.5
14.0,1255.0,20516322.8,5523324.9
14.0,1260.0,20516353.3,5523291.4
14.0,1265.0,20516384.5,5523247.0
14.0,1270.0,20516414.8,5523207.1
14.0,1275.0,20516446.2,5523167.2
14.0,1280.0,20516476.5,5523128.6
14.0,1285.0,20516507.9,5523088.6
14.0,1290.0,20516537.2,5523048.4
14.0,1295.0,20516568.9,5523009.7
14.0,1300.0,20516599.5,5522972.9
14.0,1305.0,20516630.0,5522930.6
14.0,1310.0,20516660.6,5522891.9
14.0,1315.0,20516692.1,5522852.9
14.0,1320.0,20516724.4,5522815.2
14.0,1325.0,20516753.2,5522773.2
14.0,1330.0,20516784.6,5522733.5
14.0,1335.0,20516815.4,5522695.0
14.0,1340.0,20516846.9,5522654.7
14.0,1345.0,20516876.0,5522615.1
14.0,1350.0,20516908.3,5522576.8
14.0,1355.0,20516937.7,5522538.0
14.0,1360.0,20516970.1,5522499.3
14.0,1365.0,20516999.2,5522457.4
14.0,1370.0,20517030.3,5522418.3
16.0,955.0,20514633.9,5525812.5
16.0,960.0,20514663.2,5525772.0
16.0,965.0,20514695.6,5525734.2
16.0,970.0,20514726.0,5525694.0
16.0,975.0,20514756.3,5525653.6
16.0,980.0,20514789.7,5525616.4
16.0,985.0,20514817.7,5525574.9
16.0,990.0,20514848.3,5525535.8
16.0,995.0,20514878.9,5525496.4
16.0,1000.0,20514908.9,5525457.5
16.0,1005.0,20514940.3,5525417.2
16.0,1010.0,20514970.6,5525377.8
16.0,1015.0,20515001.4,5525338.7
16.0,1020.0,20515032.8,5525299.8
16.0,1025.0,20515064.1,5525260.6
16.0,1030.0,20515094.5,5525221.0
16.0,1035.0,20515125.1,5525180.3
16.0,1040.0,20515154.5,5525141.5
16.0,1045.0,20515186.8,5525102.2
16.0,1050.0,20515216.9,5525062.9
16.0,1055.0,20515247.7,5525023.4
16.0,1060.0,20515279.0,5524984.6
16.0,1065.0,20515309.7,5524945.1
16.0,1070.0,20515341.2,5524906.1
16.0,1075.0,20515371.3,5524866.7
16.0,1080.0,20515402.4,5524827.7
16.0,1085.0,20515432.5,5524788.4
16.0,1090.0,20515463.6,5524747.9
16.0,1095.0,20515494.4,5524708.7
16.0,1100.0,20515525.3,5524669.3
16.0,1105.0,20515555.9,5524630.4
16.0,1110.0,20515586.8,5524590.2
16.0,1115.0,20515617.4,5524550.5
16.0,1120.0,20515648.2,5524511.8
16.0,1125.0,20515679.3,5524472.0
16.0,1130.0,20515709.8,5524433.0
16.0,1135.0,20515740.1,5524393.5
16.0,1140.0,20515771.7,5524354.0
16.0,1145.0,20515802.7,5524314.4
16.0,1150.0,20515833.1,5524275.8
16.0,1155.0,20515863.3,5524235.6
16.0,1160.0,20515894.6,5524196.6
16.0,1165.0,20515925.5,5524157.3
16.0,1170.0,20515956.5,5524118.2
16.0,1175.0,20515987.0,5524078.5
16.0,1180.0,20516017.7,5524038.9
16.0,1185.0,20516048.6,5524000.0
16.0,1190.0,20516078.4,5523959.4
16.0,1195.0,20516109.6,5523920.3
16.0,1200.0,20516140.2,5523880.6
16.0,1205.0,20516170.9,5523841.8
16.0,1210.0,20516202.3,5523802.0
16.0,1215.0,20516234.7,5523764.2
16.0,1220.0,20516265.4,5523722.9
16.0,1225.0,20516295.3,5523684.2
16.0,1230.0,20516326.4,5523645.6
16.0,1235.0,20516356.2,5523606.1
16.0,1240.0,20516387.4,5523566.5
16.0,1245.0,20516418.5,5523526.7
16.0,1250.0,20516448.9,5523487.4
16.0,1255.0,20516480.2,5523448.7
16.0,1260.0,20516510.7,5523408.7
16.0,1265.0,20516541.3,5523369.2
16.0,1270.0,20516572.7,5523329.8
16.0,1275.0,20516603.1,5523290.7
16.0,1280.0,20516633.6,5523250.8
16.0,1285.0,20516664.5,5523211.4
16.0,1290.0,20516695.9,5523172.6
16.0,1295.0,20516726.6,5523132.1
16.0,1300.0,20516757.9,5523093.8
16.0,1305.0,20516787.7,5523054.0
16.0,1310.0,20516819.0,5523014.8
16.0,1315.0,20516848.7,5522975.3
16.0,1320.0,20516882.0,5522935.7
16.0,1325.0,20516910.5,5522896.8
16.0,1330.0,20516940.8,5522857.3
16.0,1335.0,20516971.4,5522818.4
16.0,1340.0,20517003.9,5522778.5
16.0,1345.0,20517033.7,5522739.0
16.0,1350.0,20517064.1,5522700.1
16.0,1355.0,20517094.2,5522659.6
16.0,1360.0,20517126.1,5522620.6
16.0,1365.0,20517157.6,5522581.2
16.0,1370.0,20517187.8,5522541.5
16.0,1375.0,20517218.8,5522502.2
16.0,1380.0,20517249.2,5522463.0
16.0,1385.0,20517280.1,5522422.7
16.0,1390.0,20517310.3,5522384.7
18.0,955.0,20514792.5,5525939.1
18.0,960.0,20514822.5,5525898.2
18.0,965.0,20514852.7,5525856.4
18.0,970.0,20514883.6,5525817.8
18.0,975.0,20514913.2,5525778.1
18.0,980.0,20514945.3,5525737.2
18.0,985.0,20514974.6,5525699.5
18.0,990.0,20515005.7,5525659.9
18.0,995.0,20515035.8,5525620.5
