PR,PK,"Resistivity,(Ohm/m)","Polarization,(%)"
4000.0,8700.0,886.011749442702,0.87909301324186
4000.0,8750.0,1118.76808934553,1.04689347410008
4000.0,8800.0,955.166277013486,1.09151105205834
4000.0,8850.0,536.503980444084,1.05712084739415
4000.0,8900.0,543.177890770661,1.20240426188283
4000.0,8950.0,717.235286973603,1.21038565823979
4000.0,9000.0,592.290718244875,1.16308558248123
4000.0,9050.0,564.191649038427,1.217472733949
4000.0,9100.0,624.159432998472,1.3125512783733
4000.0,9150.0,548.035021640629,1.12477755362557
4000.0,9200.0,587.358564582626,1.18687275961602
4000.0,9250.0,667.815337794178,1.28806721468366
4000.0,9300.0,553.255912751692,1.04053670939915
4000.0,9350.0,579.555552203614,1.38662556836652
4000.0,9400.0,589.587274389484,1.50630530089287
4000.0,9450.0,667.498414705167,1.55373478137251
4000.0,9500.0,519.900827841165,1.07089745976665
4000.0,9550.0,418.07066400355,1.21714144630229
4000.0,9600.0,406.743268742439,1.1502967371873
4000.0,9650.0,352.333831568267,1.02785625583586
4000.0,9700.0,275.490047694859,0.883235049350831
4000.0,9750.0,237.31364975104,1.06947390139752
4000.0,9800.0,206.784115236651,0.980430956794739
4000.0,9850.0,174.757060857377,0.766611794699264
4000.0,9900.0,146.546631158999,0.963291011659645
4000.0,9950.0,321.608188114052,1.18069125096015
4000.0,10000.0,335.000749031623,1.17955092514473
4000.0,10050.0,316.327873149186,1.15048839752846
4000.0,10100.0,350.146350772505,1.1115488687552
4000.0,10150.0,402.080457705827,1.11021354483797
4000.0,10200.0,409.351696336056,1.20169930565172
4000.0,10250.0,447.030043037833,1.1366366498818
4000.0,10300.0,480.23557256114,1.05517717728909
4000.0,10350.0,430.998709534235,1.04654984476931
4000.0,10400.0,349.122497029615,0.904225381392283
4000.0,10450.0,316.275682706531,0.79561042532703
4000.0,10500.0,359.092500094898,0.639409564900192
4000.0,10550.0,300.405003868915,0.74614390213155
4000.0,10600.0,118.43658795046,0.551046109578896
4000.0,10650.0,54.9392180229051,0.340737822351353
4000.0,10700.0,36.008602299283,0.17247455074961
4000.0,10750.0,69.527995687203,0.619165413943906
4000.0,10800.0,75.0564169641937,0.558106756816821
4000.0,10850.0,67.9918392732278,0.445863628664045
4000.0,10900.0,66.1731183961247,0.326874340787606
4000.0,10950.0,57.8502882130025,0.250786630186267
4000.0,11000.0,58.4392949816833,0.304556447264019
4000.0,11050.0,53.4790484595934,0.800625080432317
4000.0,11100.0,54.1393326741977,0.244290817543625
4000.0,11150.0,54.1623671443716,-0.0437511935691116
4000.0,11200.0,45.4037451283258,0.0228195793704518
4000.0,11250.0,35.6148827119606,-0.0490289598363114
4000.0,11300.0,31.4082297416439,0.0353441426909039
4000.0,11350.0,35.5618009836632,0.373018665529143
4000.0,11400.0,37.2850713517754,0.0741723816235747
4000.0,11450.0,39.7799223116997,0.0607445532084525
4000.0,11500.0,35.7437018959468,-0.00870722889284077
4000.0,11550.0,41.2063051285258,0.284657643915353
4000.0,11600.0,49.1559557143008,0.219578313318231
4000.0,11650.0,52.2802809183984,0.288812555855525
4000.0,11700.0,44.3194914648033,0.127431614678882
4000.0,11750.0,40.3350435006403,0.159118703148177
4000.0,11800.0,41.0707909034275,0.00872614558552126
4000.0,11850.0,47.6227104115504,0.238139918999041
4000.0,11900.0,52.4610004062048,0.0852290475088059
4000.0,11950.0,46.8408787122518,0.268238893411443
4000.0,12000.0,43.3078398437049,0.052706156686614
4000.0,12050.0,42.916222682727,0.182598794178235
4000.0,12100.0,44.4411502286594,0.702061247113282
4000.0,12150.0,40.6094603673971,0.0708962239460103
4000.0,12200.0,33.3969622321783,0.211555427845282
4000.0,12250.0,31.8899766689897,0.128748157367262
4000.0,12300.0,30.9899342019843,0.0805549839951702
4000.0,12350.0,29.2230213586052,0.158772017864666
4000.0,12400.0,26.8510950990955,0.58400889304891
4000.0,12450.0,24.2972479499667,0.126031430424399
4000.0,12500.0,28.9907106426137,0.349528053741382
4000.0,12550.0,29.8247113610757,0.0512768671188763
4000.0,12600.0,30.5444247953937,0.0289917421515681
4000.0,12650.0,32.7771880946237,-0.0308783773440882
4000.0,12700.0,31.2021789911813,-0.110482197450472
4000.0,12750.0,26.4100085972662,-0.131383389597149
4000.0,12800.0,23.7646202231557,0.00350973831637284
4000.0,12850.0,24.9839599571492,0.105609420207202
4000.0,12900.0,24.6373800577859,0.0250695544395114
4000.0,12950.0,23.3128894383912,-0.0221686334621149
4000.0,13000.0,21.7495800474971,-0.10351221674222
4000.0,13050.0,22.1045757943116,-0.0465080336547292
4000.0,13100.0,22.6967925758749,-0.114355036721628
4000.0,13150.0,21.3482754264389,-0.0533651506315085
4000.0,13200.0,22.3247246060841,0.0473166520251066
4000.0,13250.0,30.0952464793013,-0.044310584862713
4000.0,13300.0,29.9542235070773,0.0389510463800225
4000.0,13350.0,28.8059073488361,-0.225493115086645
4000.0,13400.0,36.7716265885423,-0.158379862550149
4000.0,13450.0,40.504457517574,-0.212431266438571
4000.0,13500.0,43.9835115766575,-0.272570691008321
4000.0,13550.0,47.8179139365688,-0.200702985696044
4000.0,13600.0,39.3973008275706,-0.182586889560453
4000.0,13650.0,30.487033236993,-0.255955502593857
4000.0,13700.0,27.1112521848816,-0.267887746482494
4000.0,13750.0,28.2701836830087,-0.271208869101134
4000.0,13800.0,28.5605820087533,-0.169561608504943
4000.0,13850.0,28.122574895973,-0.235618597956714
4000.0,13900.0,27.1518975356102,-0.0233405434175824
4000.0,13950.0,28.1761143364805,-0.176985763633982
4000.0,14000.0,30.7756521541617,-0.237188417217577
4200.0,6200.0,655.369699148036,1.27366815467334
4200.0,6250.0,853.533977890107,1.31857910378262
4200.0,6300.0,718.930692807132,1.25918217860322
4200.0,6350.0,709.519833472159,1.18511713870019
4200.0,6400.0,651.85724935697,1.20374513966389
4200.0,6450.0,618.012951971184,1.09505382990913
4200.0,6500.0,650.332274525785,1.00668528818509
4200.0,6550.0,655.889011672536,0.896185470556144
4200.0,6600.0,630.301534041326,0.850715599129632
4200.0,6650.0,698.188087531858,0.784092986554096
4200.0,6700.0,825.773849014726,0.709682951462873
4200.0,6750.0,712.928409988129,0.956570239426224
4200.0,6800.0,791.92630421217,0.910354978302155
4200.0,6850.0,834.609391679693,0.921089387762839
4200.0,6900.0,880.536613663025,0.947919814903608
4200.0,6950.0,955.286103363077,0.92896963986643
4200.0,7000.0,1062.69071132297,0.946901245061435
4200.0,7050.0,1118.03938248575,0.931419630506237
4200.0,7100.0,1219.89569229087,1.01006348475481
4200.0,7150.0,1452.12436516507,1.00719512875261
4200.0,7200.0,1602.00717292995,1.02993435683661
4200.0,7250.0,1409.62592480577,0.996213664996356
4200.0,7300.0,1181.03738602509,1.01005188293957
4200.0,7350.0,1068.48755096073,0.98981768005184
4200.0,7400.0,1048.81081007533,0.975717891745425
4200.0,7450.0,1045.11604187845,0.973722715825614
4200.0,7500.0,964.806302468642,0.97324946531893
4200.0,7550.0,819.755076491655,0.824530614961161
4200.0,7600.0,939.678219380794,0.841303991488793
4200.0,7650.0,1112.43194781366,0.839430703381178
4200.0,7700.0,1102.75481427058,0.864670436597034
4200.0,7750.0,1108.21378460476,0.899686843784702
4200.0,7800.0,1153.23093901236,0.886829531477489
4200.0,7850.0,1012.77995454751,0.871316469125103
4200.0,7900.0,903.529807170981,0.82076400119617
4200.0,7950.0,908.047537187509,0.813975161839937
4200.0,8000.0,932.955353344803,0.799748278499032
4200.0,8050.0,937.861623504405,0.727984835965743
4200.0,8100.0,848.866887794429,0.696918151918989
4200.0,8150.0,735.306304607975,0.713304057309399
4200.0,8200.0,754.307542123321,0.796958123017117
4200.0,8250.0,751.659552055002,0.823154916226077
4200.0,8300.0,611.102592159033,0.789890838751402
4200.0,8350.0,741.608376072287,0.89386791221997
4200.0,8400.0,653.62740645246,0.846163714069642
4200.0,8450.0,456.028143677955,0.620937686648739
4200.0,8500.0,746.818861621442,0.649222714787855
4200.0,8550.0,1160.93551695338,0.755475491095871
4200.0,8600.0,1076.15623242769,0.78681544978356
4200.0,8650.0,924.002577661877,0.809108501970703
4200.0,8700.0,927.990153285122,1.08273435510968
4200.0,8750.0,807.228388380327,1.3070445252379
4200.0,8800.0,773.979068178383,1.2487004775115
4200.0,8850.0,860.120193298062,1.526553009337
4200.0,8900.0,766.055493860183,1.73893176947699
4200.0,8950.0,586.960296679669,1.9170125714382
4200.0,9000.0,518.25754389059,1.64511004056579
4200.0,9050.0,426.756748571518,1.32425156453581
4200.0,9100.0,421.196014733272,1.1263375240137
4200.0,9150.0,343.325235228713,0.90892658940225
4200.0,9200.0,372.350474284788,0.920595453618953
4200.0,9250.0,451.616060502797,0.954479494560344
4200.0,9300.0,537.252292483012,1.01286372716171
4200.0,9350.0,450.751714629026,0.889187492277274
4200.0,9400.0,383.74168191804,0.903371225281464
4200.0,9450.0,445.947612588144,0.955206346238843
4200.0,9500.0,420.323319565919,0.817918271501534
4200.0,9550.0,377.928962686023,0.985435751093699
4200.0,9600.0,388.212006497253,1.04658720780469
4200.0,9650.0,342.207870263535,1.07520413269964
4200.0,9700.0,283.137273765652,1.04390716720812
4200.0,9750.0,253.827360437624,1.09674578800957
4200.0,9800.0,237.403517796934,0.973536839114897
4200.0,9850.0,266.251114011034,1.05893346694905
4200.0,9900.0,237.325637381939,0.892085953250662
4200.0,9950.0,433.505164824522,1.23115746457423
4200.0,10000.0,327.92465435075,0.448944899713546
4200.0,10050.0,355.601648131124,1.12318272056819
4200.0,10100.0,372.862379008241,1.09654841263497
4200.0,10150.0,420.483046318604,1.05595054812168
4200.0,10200.0,448.172293522034,1.03153479850978
4200.0,10250.0,502.738412264959,1.07510643527638
4200.0,10300.0,525.660430065023,0.993654742272053
4200.0,10350.0,549.50573150771,0.960957481747923
4200.0,10400.0,303.717175058453,0.824767594412424
4200.0,10450.0,93.6905418353516,0.296541564139734
4200.0,10500.0,91.1780886583361,0.357571761514608
4200.0,10550.0,87.6356730973493,0.295475041293445
4200.0,10600.0,90.554162596853,0.303848402972587
4200.0,10650.0,89.466742787424,0.251311934897243
4200.0,10700.0,66.3995557457678,0.0832260233268085
4200.0,10750.0,68.6739969042951,0.508657519642168
4200.0,10800.0,59.7719211346974,0.497038080825293
4200.0,10850.0,57.5851034119084,0.43845238142434
4200.0,10900.0,56.5539782281858,0.325071606122889
4200.0,10950.0,53.4194783770797,0.0231063211818508
4200.0,11000.0,50.860945401409,0.155678887728583
4200.0,11050.0,51.7140864020573,-0.0868573379052209
4200.0,11100.0,52.8959320292486,-0.19285597870807
4200.0,11150.0,52.3793570144218,-0.138980188067317
4200.0,11200.0,51.9490022152504,-0.0256828480307606
4200.0,11250.0,43.7500933874213,-0.0801316313034285
4200.0,11300.0,36.0557525714854,0.127326456519197
4200.0,11350.0,38.5590168019018,0.25795105503412
4200.0,11400.0,40.0588251622578,0.0499298220966771
4200.0,11450.0,34.1804312957625,0.0877565569156508
4200.0,11500.0,29.8311920771398,-0.20051284020979
4200.0,11550.0,51.1923248051612,0.210051616037417
4200.0,11600.0,53.8372721839603,0.168488138917472
4200.0,11650.0,49.1550573569175,0.139753753967631
4200.0,11700.0,43.4125406250719,0.0526944294658427
4200.0,11750.0,41.3929962736501,0.130872937782631
4200.0,11800.0,41.5667288328078,-0.0339268929621542
4200.0,11850.0,44.2180933643672,0.123554593769421
4200.0,11900.0,47.3383039953424,0.280205578741413
4200.0,11950.0,51.2767939322745,0.255679166824798
4200.0,12000.0,55.7684935960022,0.0499026431043249
4200.0,12050.0,49.2730562813916,-0.0659834796356749
4200.0,12100.0,42.7086815300962,0.151090183411831
4200.0,12150.0,37.8796558700332,0.157714099916272
4200.0,12200.0,38.6880703177745,0.118926950231729
4200.0,12250.0,40.7500655692647,0.0585713474716694
4200.0,12300.0,40.1539410338265,0.159033229543265
4200.0,12350.0,36.8408945125679,0.0462976446838619
4200.0,12400.0,32.835864351081,0.215441591254657
4200.0,12450.0,30.1546718095246,0.018880583009326
4200.0,12500.0,31.3066737777122,-0.170482111062555
4200.0,12550.0,31.7885381059326,0.160689632970772
4200.0,12600.0,30.7913049426878,-0.0956771567297906
4200.0,12650.0,29.2058396878529,-0.0673591707427064
4200.0,12700.0,28.9526946659499,0.179921044555394
4200.0,12750.0,29.0119277672546,-0.21604232787791
4200.0,12800.0,29.1268259180009,-0.0958567960627291
4200.0,12850.0,29.5653558913201,-0.0632757420176153
4200.0,12900.0,27.5259631810096,-0.305181448301297
4200.0,12950.0,24.8909919559115,-0.250226261554535
4200.0,13000.0,21.7933518408758,-0.0990146421881144
4200.0,13050.0,22.0815222350952,-0.262142678350218
4200.0,13100.0,23.9452872873938,0.0221648259857938
4200.0,13150.0,25.1193312022853,-0.144325449865894
4200.0,13200.0,24.5527839173146,-0.0838734328650545
4200.0,13250.0,25.0334472637178,0.00487133938149497
4200.0,13300.0,23.079658258763,-0.223916675716039
4200.0,13350.0,37.7076382591284,-0.17348602743258
4200.0,13400.0,45.0984944580671,-0.441842907567053
4200.0,13450.0,35.761144288549,-0.513320052192648
4200.0,13500.0,34.5557980557954,-0.184173629291897
4200.0,13550.0,33.1797723328981,-0.329813501555279
4200.0,13600.0,34.05148095666,-0.438101970393097
4200.0,13650.0,35.6280478069901,-0.426271103763812
4200.0,13700.0,35.0915208718229,-0.416221598681187
4200.0,13750.0,33.3916843272873,-0.26942240125187
4200.0,13800.0,31.1421345734308,-0.395953189735502
4200.0,13850.0,32.5163087861057,-0.0526528802290629
4200.0,13900.0,30.1939737987847,-0.514696503377833
4200.0,13950.0,30.8476213538919,-0.439872155190839
4200.0,14000.0,31.1729523652452,-0.234981138427597
4400.0,6200.0,538.087118021339,0.928603824579273
4400.0,6250.0,778.848451719043,1.14622417390139
4400.0,6300.0,1086.95495458181,1.39603251298801
4400.0,6350.0,1186.97558556644,1.54046206112751
4400.0,6400.0,1141.15127324079,1.50087457964714
4400.0,6450.0,1025.1900469516,1.19130478645464
4400.0,6500.0,667.475528325719,0.881377095121041
4400.0,6550.0,455.1481738152,0.728005240179141
4400.0,6600.0,364.994858947936,0.67380847194786
4400.0,6650.0,327.637210517858,0.62472207729899
4400.0,6700.0,350.306498687307,0.64369547917534
4400.0,6750.0,548.516838966184,0.745909088603754
4400.0,6800.0,847.469885144807,0.794633006165089
4400.0,6850.0,849.503352276137,0.666189563645639
4400.0,6900.0,1169.88839375448,0.703156222773434
4400.0,6950.0,1511.62293698569,0.825114351820672
4400.0,7000.0,1339.01304711282,0.170577159490167
4400.0,7050.0,1178.01600171812,0.763379898624412
4400.0,7100.0,1306.26200371844,0.865841654986284
4400.0,7150.0,1631.72809724421,1.01580825347492
4400.0,7200.0,1543.51588198982,0.985624125129484
4400.0,7250.0,1217.62106498231,0.849733611712631
4400.0,7300.0,810.334575043007,0.833390612909361
4400.0,7350.0,446.237036440662,0.843574215512471
4400.0,7400.0,612.208782441902,0.79828238740427
4400.0,7450.0,870.397287066125,0.830073243650248
4400.0,7500.0,1059.47822068904,0.973803454355691
4400.0,7550.0,1640.66016857804,1.08412155230578
4400.0,7600.0,1261.69739779711,1.09552157273893
4400.0,7650.0,1076.21511672894,1.07325631154373
4400.0,7700.0,964.355610048042,0.898974587389696
4400.0,7750.0,1043.63912389533,0.93078979142292
4400.0,7800.0,1050.8552718289,1.05651963146799
4400.0,7850.0,1469.04001963971,1.20317590568973
4400.0,7900.0,1851.42202368248,1.18366321447322
4400.0,7950.0,1176.45874934526,0.954520793723704
4400.0,8000.0,1318.68814870632,0.783117795279572
4400.0,8050.0,1629.24091832632,0.995753422169057
4400.0,8100.0,1033.27552770084,1.0088080500725
4400.0,8150.0,740.351586001818,0.80047159240067
4400.0,8200.0,919.042175411234,0.954660436659229
4400.0,8250.0,1186.57648016101,1.05247169585075
4400.0,8300.0,844.5570936493,1.05090109255359
4400.0,8350.0,328.16441496097,0.933866377608576
4400.0,8400.0,286.152794318752,0.9589439120716
4400.0,8450.0,314.084156672211,0.836713501988117
4400.0,8500.0,428.991632368065,0.736859169825284
4400.0,8550.0,524.088588058025,0.723283592009645
4400.0,8600.0,622.010637572079,0.768159232118148
4400.0,8650.0,690.595907252817,0.864578041248137
4400.0,8700.0,574.176188989418,1.07073273292474
4400.0,8750.0,357.093492684699,1.10564096123309
4400.0,8800.0,374.636420180282,1.11782188653099
4400.0,8850.0,481.584559637057,1.34473968773359
4400.0,8900.0,421.591106377142,1.46290254351819
4400.0,8950.0,310.564578111648,1.40973712374285
4400.0,9000.0,218.17001482296,1.19764711491842
4400.0,9050.0,169.933404852612,1.1426452692794
4400.0,9100.0,155.054948573587,1.14842330321345
4400.0,9150.0,585.012063030148,1.25466208182521
4400.0,9200.0,994.01156642728,1.33963801108955
4400.0,9250.0,1277.21933697133,1.35788921751817
4400.0,9300.0,1114.45883760347,1.40431645391492
4400.0,9350.0,815.122230601512,1.15250992721368
4400.0,9400.0,896.860762870158,1.1046601744565
4400.0,9450.0,939.311612729272,1.19828504549191
4400.0,9500.0,769.639389887989,1.14786170810821
4400.0,9550.0,510.188768705972,0.942846646978771
4400.0,9600.0,331.443948219471,1.07871782483803
4400.0,9650.0,318.195071377426,1.14340467639631
4400.0,9700.0,385.268265031059,1.14486822888259
4400.0,9750.0,347.336889561033,1.12004920578389
4400.0,9800.0,316.596328088302,1.11547499905305
4400.0,9850.0,331.255234738609,1.13093218064455
4400.0,9900.0,319.256180845315,1.07492222771013
4400.0,9950.0,485.529464706447,1.44179830759552
4400.0,10000.0,488.649809907676,1.4270626149673
4400.0,10050.0,423.149021511657,1.35103426801073
4400.0,10100.0,300.046307196051,1.2442999561767
4400.0,10150.0,326.739759892118,1.23129509601516
4400.0,10200.0,287.339856279164,1.29850530445547
4400.0,10250.0,209.070704120717,1.16256183888367
4400.0,10300.0,191.012478778393,1.23416789380577
4400.0,10350.0,157.531901150761,1.01806629462249
4400.0,10400.0,143.597772140755,0.951774635955519
4400.0,10450.0,140.215784979423,0.993270652926802
4400.0,10500.0,144.502724112129,1.58082283682297
4400.0,10550.0,128.605296373907,0.729488686123539
4400.0,10600.0,108.328462270553,0.935390403433857
4400.0,10650.0,81.0795841264218,0.789374367930852
4400.0,10700.0,62.4099049358464,0.580934547626348
4400.0,10750.0,97.2609717970853,0.759537950940298
4400.0,10800.0,86.2684392444329,0.718366719075117
4400.0,10850.0,76.051866540249,0.756759121463222
4400.0,10900.0,73.3986772669059,0.759249805142966
4400.0,10950.0,78.1414210872454,0.704369377871596
4400.0,11000.0,77.8002042490451,0.660991825272893
4400.0,11050.0,79.9049746259633,0.490122349897228
4400.0,11100.0,75.4660063875895,0.463057080796453
4400.0,11150.0,70.5519843960988,0.364401670257528
4400.0,11200.0,69.9943927435565,0.427001526590697
4400.0,11250.0,55.253026478616,0.256212084238145
4400.0,11300.0,49.3336410121987,0.365143931122024
4400.0,11350.0,51.9820526065933,0.217178406029565
4400.0,11400.0,51.1998735124465,0.257608692828333
4400.0,11450.0,44.4952069201484,0.184927855254497
4400.0,11500.0,38.11467864771,0.199448881824404
4400.0,11550.0,29.6867746251673,0.301884784659167
4400.0,11600.0,29.6399121042419,0.231626708333479
4400.0,11650.0,32.9416620932703,0.34527517840348
4400.0,11700.0,35.0030834243796,0.178651557181231
4400.0,11750.0,32.8774545744818,0.0823697477337
4400.0,11800.0,36.5710388384745,0.195075454234664
4400.0,11850.0,38.9156233511466,0.136169010422957
4400.0,11900.0,39.2853471846264,0.235726133715301
4400.0,11950.0,34.1110147686491,0.0452466095285386
4400.0,12000.0,35.2184566774437,0.0840223852921687
4400.0,12050.0,42.3956657139901,0.0917483234109919
4400.0,12100.0,48.9806147342921,-0.0569956768650201
4400.0,12150.0,46.4096924150868,-0.197693122725075
4400.0,12200.0,40.8067335966219,0.228345324335563
4400.0,12250.0,36.2386611633389,0.0421139861446589
4400.0,12300.0,30.7483996419553,-0.103244319136123
4400.0,12350.0,30.8478480490208,0.0958795904479036
4400.0,12400.0,29.722424066354,0.0413547234755621
4400.0,12450.0,28.4289778174039,0.0640147849030809
4400.0,12500.0,31.9374322749677,0.197407460562277
4400.0,12550.0,29.8038272899107,0.173867062610283
4400.0,12600.0,34.0840501223358,0.0976493759930418
4400.0,12650.0,32.1976350518689,-0.318109695527453
4400.0,12700.0,25.87501245757,0.29560167556667
4400.0,12750.0,31.8538255825724,-0.079581653541529
4400.0,12800.0,32.6473487558767,-0.132644969925238
4400.0,12850.0,26.9430840362538,0.00462542935213761
4400.0,12900.0,22.9281822812751,-0.0842291658351787
4400.0,12950.0,21.4436506467348,-0.0793168283985244
4400.0,13000.0,22.835568114058,0.0549014423226686
4400.0,13050.0,23.654879417701,-0.119602369059057
4400.0,13100.0,23.5746131790412,-0.123601831978522
4400.0,13150.0,24.7681234985739,-0.0795956231229357
4400.0,13200.0,24.940222833672,0.114552149412058
4400.0,13250.0,24.7907693401096,0.0487452657435225
4400.0,13300.0,24.6465015504396,-0.211300429630777
4400.0,13350.0,36.2936935130305,-0.134279365420538
4400.0,13400.0,44.4975481978688,-0.193709768360344
4400.0,13450.0,34.3860825069875,-0.497719184245438
4400.0,13500.0,28.5486845028681,-0.372643951759935
4400.0,13550.0,35.5683100389962,-0.264193263486873
4400.0,13600.0,35.5941503594903,-0.311499056729373
4400.0,13650.0,32.4832503031466,-0.323970227385232
4400.0,13700.0,31.2707438196518,-0.471636987572629
4400.0,13750.0,28.9658040549859,-0.458732426314985
4400.0,13800.0,28.8268248238806,-0.40369924669598
4400.0,13850.0,28.1693665040698,-0.37113441228265
4400.0,13900.0,29.2805521146485,-0.384907168547954
4400.0,13950.0,28.3865079438274,-0.076891883078375
4400.0,14000.0,28.4598600746691,-0.395258056298392
4600.0,6200.0,809.218170737476,1.15750921520133
4600.0,6250.0,1003.44692864058,1.15243792421932
4600.0,6300.0,1171.05061457615,1.15505374399566
4600.0,6350.0,1419.70859095175,1.27125034610272
4600.0,6400.0,1243.41423147465,1.32798464833102
4600.0,6450.0,843.26532618285,1.22650961316397
4600.0,6500.0,488.812385387947,1.02609728835633
4600.0,6550.0,289.026308284366,0.790705079488768
4600.0,6600.0,188.279147009646,0.769460338816284
4600.0,6650.0,199.588504381309,0.661709138809533
4600.0,6700.0,539.357658847175,0.813033246277871
4600.0,6750.0,654.601723176422,0.660906527430423
4600.0,6800.0,1091.12383735736,0.693507075252855
4600.0,6850.0,1379.81004223791,0.639735100896047
4600.0,6900.0,1492.05871876078,0.835272757642663
4600.0,6950.0,1666.99611425153,0.993869737059706
4600.0,7000.0,1757.32365219058,1.03452006932659
4600.0,7050.0,1702.64100190869,0.98122109392109
4600.0,7100.0,1585.84686079792,0.947577594992513
4600.0,7150.0,1568.30039426347,0.865821555562858
4600.0,7200.0,1217.4950789189,0.872001626428545
4600.0,7250.0,645.73489207093,0.90181652193605
4600.0,7300.0,513.740841065872,0.807343876999902
4600.0,7350.0,595.078528959542,0.856546152096494
4600.0,7400.0,618.745175296194,0.926626740102624
4600.0,7450.0,1187.35671600803,1.04664232388741
4600.0,7500.0,1747.18144580045,1.12781850778189
4600.0,7550.0,2269.55250639899,1.08994079571168
4600.0,7600.0,1463.6770904883,1.09654682538524
4600.0,7650.0,1103.04269593836,1.13012242933519
4600.0,7700.0,944.44745279861,1.20662996871997
4600.0,7750.0,882.854957793598,1.16075890116346
4600.0,7800.0,830.04391381795,1.18368672700665
4600.0,7850.0,989.753369366083,1.31567503643532
4600.0,7900.0,972.38611616764,1.36955417110323
4600.0,7950.0,1256.81930522575,1.17858749195873
4600.0,8000.0,1605.95019095587,1.04058128974558
4600.0,8050.0,1356.9918772507,0.904099853792739
4600.0,8100.0,1621.55666832777,0.881911989785485
4600.0,8150.0,1800.53911998831,1.01433728968963
4600.0,8200.0,1352.20814468831,1.10990605836868
4600.0,8250.0,1108.91852129933,0.958542469714425
4600.0,8300.0,976.848742578576,0.958965197288127
4600.0,8350.0,1058.74350633713,1.23001488777231
4600.0,8400.0,1010.34226838657,1.40414374259904
4600.0,8450.0,1251.43412847064,1.42624793712041
4600.0,8500.0,1214.83685766918,1.38769797772399
4600.0,8550.0,772.083500978204,1.25864648987792
4600.0,8600.0,589.58358515193,1.09673603601915
4600.0,8650.0,692.742469026767,1.08046330350166
4600.0,8700.0,623.530636715329,1.02936325055723
4600.0,8750.0,369.265062449655,0.835378202067624
4600.0,8800.0,220.973702209761,0.822804160725014
4600.0,8850.0,193.839587389925,0.912748362747776
4600.0,8900.0,212.346721044953,0.972062651387812
4600.0,8950.0,240.089836312724,1.07604650690993
4600.0,9000.0,281.1600187075,1.18498002406409
4600.0,9050.0,356.067200888751,1.24317374090549
4600.0,9100.0,424.192153292154,1.4081941361743
4600.0,9150.0,930.695645528731,1.37303110911277
4600.0,9200.0,957.88011803643,1.28944949775702
4600.0,9250.0,911.153156369572,1.19434819551984
4600.0,9300.0,751.030717334177,1.19433745894681
4600.0,9350.0,693.065337442477,1.21881598719925
4600.0,9400.0,696.279097669482,1.14018162602407
4600.0,9450.0,708.663646644128,1.12616840470792
4600.0,9500.0,740.197876777941,1.20184214512169
4600.0,9550.0,554.572502024253,1.21593077257904
4600.0,9600.0,405.928838871797,1.21784606959735
4600.0,9650.0,389.49676205914,1.19499559665406
4600.0,9700.0,358.533156537668,1.1120698031912
4600.0,9750.0,300.792875239414,1.07000460088669
4600.0,9800.0,332.779002422754,1.06359266730745
4600.0,9850.0,349.226675705705,1.06379755404396
4600.0,9900.0,311.880832057637,0.997197135577137
4600.0,9950.0,253.817988403133,1.28781391447959
4600.0,10000.0,140.997845848007,1.28096073860812
4600.0,10050.0,135.921131821269,1.23703005849793
4600.0,10100.0,177.682123501387,1.36780771322888
4600.0,10150.0,220.750375872071,1.05166755700208
4600.0,10200.0,194.924237876377,1.19670868086532
4600.0,10250.0,234.787753389701,1.27037016880243
4600.0,10300.0,214.168240473742,1.13354836611962
4600.0,10350.0,136.972805094799,1.29409953984354
4600.0,10400.0,103.343807176025,1.2153883387563
4600.0,10450.0,115.733097208075,1.26383335291886
4600.0,10500.0,146.354875112737,1.39732677620479
4600.0,10550.0,134.400030315866,0.826998129719282
4600.0,10600.0,104.103186177008,0.696460748087938
4600.0,10650.0,83.4458630495528,0.75670227107978
4600.0,10700.0,84.1031395437234,0.562700930024272
4600.0,10750.0,155.017145686481,0.841529893028272
4600.0,10800.0,112.503876283624,0.781795051067047
4600.0,10850.0,95.2601468447388,0.72763726732883
4600.0,10900.0,100.109861502355,0.664310496407461
4600.0,10950.0,96.0195354365429,0.659661925863943
4600.0,11000.0,88.9144070530533,0.65697870333082
4600.0,11050.0,71.316279170717,0.615853479645205
4600.0,11100.0,65.6221300875477,0.526881972226151
4600.0,11150.0,74.5195233625386,0.467888258195454
4600.0,11200.0,73.8217952691304,0.484084341864433
4600.0,11250.0,71.7545762521877,0.512947071300902
4600.0,11300.0,63.9374298446963,0.426563183788699
4600.0,11350.0,57.9927211557913,0.323563312458159
4600.0,11400.0,51.7541221147231,0.284127577326046
4600.0,11450.0,43.7368991680892,0.247906881143193
4600.0,11500.0,40.1520281170923,0.178752462241754
4600.0,11550.0,37.309797827463,0.311059317626402
4600.0,11600.0,37.71914838668,0.187879150284499
4600.0,11650.0,38.291070365821,0.165780575955888
4600.0,11700.0,37.3803085725438,0.197080162380473
4600.0,11750.0,38.4270774249434,0.404093021153113
4600.0,11800.0,39.9648923375887,0.108732375695959
4600.0,11850.0,41.8774685106621,0.243569817833536
4600.0,11900.0,38.7271266437382,0.245763523145021
4600.0,11950.0,35.0989664001486,0.287268278091821
4600.0,12000.0,36.1103840908141,0.139352952293257
4600.0,12050.0,38.8753429821375,0.169817686258242
4600.0,12100.0,42.4215487067029,0.0490256623018449
4600.0,12150.0,41.9635289302154,0.193769237746397
